eva_id,t_min,hr_bpm,resp_rpm,core_temp_c,spo2_pct,ext_temp_c,helmet_co2_ppm,suit_press_kpa,critical_pct,fault
EVA-0043,35,86,20,36.8,99,-78.1,619,29.7,10.5,seal_leak
EVA-0043,40,93,21,36.7,98,-79.2,652,29.6,13.2,seal_leak
EVA-0043,45,92,20,36.7,99,-75.6,574,29.6,12.9,seal_leak
EVA-0043,50,92,20,36.9,99,-77.0,535,29.5,9.4,seal_leak
EVA-0043,55,99,22,36.8,98,-78.0,619,29.5,14.0,seal_leak
EVA-0043,60,95,21,36.8,98,-78.3,674,29.3,13.5,seal_leak
EVA-0043,65,100,22,36.8,98,-75.9,524,29.1,15.0,seal_leak
EVA-0043,70,95,22,36.7,97,-76.8,626,28.9,17.4,seal_leak
EVA-0043,75,107,23,36.7,97,-76.0,581,28.6,21.5,seal_leak
EVA-0043,80,100,23,36.8,97,-77.9,649,28.3,18.9,seal_leak
EVA-0043,85,108,22,36.7,96,-76.9,735,28.0,22.9,seal_leak
EVA-0043,90,110,24,36.6,95,-76.2,647,27.7,28.3,seal_leak
EVA-0043,95,108,23,36.5,95,-77.0,649,27.4,28.7,seal_leak
EVA-0043,100,113,24,36.5,94,-76.1,682,27.0,32.1,seal_leak
EVA-0043,105,116,23,36.5,94,-76.2,648,26.6,34.6,seal_leak
EVA-0043,110,112,24,36.5,93,-74.6,636,26.1,35.8,seal_leak
EVA-0043,115,117,25,36.4,92,-76.1,674,25.7,41.4,seal_leak
EVA-0043,120,124,25,36.3,92,-73.2,653,25.3,46.1,seal_leak
EVA-0043,125,123,25,36.3,91,-73.0,642,24.8,47.6,seal_leak
EVA-0043,130,132,25,36.2,91,-72.9,623,24.3,51.0,seal_leak
EVA-0043,135,136,28,36.1,90,-71.5,612,24.0,58.5,seal_leak
EVA-0043,140,135,27,36.1,89,-71.7,647,23.4,59.6,seal_leak
EVA-0043,145,138,26,36.1,88,-71.4,602,22.9,63.1,seal_leak
EVA-0043,150,135,28,36.0,87,-69.2,644,22.4,68.2,seal_leak
EVA-0043,155,141,29,35.8,86,-68.4,568,21.9,73.1,seal_leak
EVA-0043,160,148,28,35.8,85,-68.9,636,21.3,77.5,seal_leak
EVA-0043,165,154,26,35.7,84,-68.2,600,20.7,78.5,seal_leak
EVA-0043,170,156,31,35.7,83,-66.9,552,20.1,83.1,seal_leak
EVA-0043,175,159,28,35.6,82,-66.6,586,19.6,81.4,seal_leak
EVA-0043,180,155,29,35.5,82,-63.3,547,19.0,82.6,seal_leak
EVA-0043,185,152,28,35.7,82,-63.9,557,18.4,79.7,seal_leak
EVA-0043,190,152,28,35.6,82,-63.5,535,17.8,80.6,seal_leak
EVA-0043,195,154,29,35.5,82,-63.9,535,17.2,83.3,seal_leak
EVA-0044,0,89,16,37.2,97,-36.0,603,29.6,9.6,scrubber_exhaustion
EVA-0044,5,88,14,37.2,97,-36.1,690,29.6,8.2,scrubber_exhaustion
EVA-0044,10,87,15,37.3,97,-33.3,686,29.6,8.5,scrubber_exhaustion
EVA-0044,15,90,17,37.3,97,-35.0,644,29.6,10.2,scrubber_exhaustion
EVA-0044,20,95,17,37.4,97,-33.4,747,29.6,12.8,scrubber_exhaustion
EVA-0044,25,94,16,37.3,97,-32.5,619,29.5,12.3,scrubber_exhaustion
EVA-0044,30,98,18,37.2,97,-30.5,767,29.6,14.0,scrubber_exhaustion
EVA-0044,35,93,17,37.4,97,-31.0,715,29.6,14.4,scrubber_exhaustion
EVA-0044,40,103,17,37.4,97,-30.4,615,29.6,15.1,scrubber_exhaustion
EVA-0044,45,102,18,37.4,98,-32.0,788,29.7,15.0,scrubber_exhaustion
EVA-0044,50,101,18,37.4,97,-30.6,768,29.6,16.3,scrubber_exhaustion
EVA-0044,55,98,18,37.3,97,-27.9,713,29.6,14.9,scrubber_exhaustion
EVA-0044,60,107,18,37.5,97,-31.4,697,29.6,18.6,scrubber_exhaustion
EVA-0044,65,108,18,37.4,97,-27.0,678,29.6,18.0,scrubber_exhaustion
EVA-0044,70,107,18,37.3,97,-27.9,872,29.7,16.4,scrubber_exhaustion
EVA-0044,75,107,19,37.4,97,-29.3,747,29.6,19.5,scrubber_exhaustion
EVA-0044,80,109,19,37.5,97,-29.4,766,29.6,18.8,scrubber_exhaustion
EVA-0044,85,107,19,37.4,97,-26.2,880,29.7,19.0,scrubber_exhaustion
EVA-0044,90,105,19,37.4,98,-26.9,850,29.6,15.3,scrubber_exhaustion
EVA-0044,95,107,19,37.4,97,-28.9,947,29.5,18.5,scrubber_exhaustion
EVA-0044,100,108,18,37.4,98,-28.9,1114,29.6,15.5,scrubber_exhaustion
EVA-0044,105,110,18,37.5,97,-30.2,1179,29.6,18.3,scrubber_exhaustion
EVA-0044,110,106,18,37.4,97,-29.7,1242,29.5,18.0,scrubber_exhaustion
EVA-0044,115,111,18,37.3,97,-31.2,1373,29.6,18.0,scrubber_exhaustion
EVA-0044,120,107,20,37.5,97,-31.0,1477,29.6,20.2,scrubber_exhaustion
EVA-0044,125,110,20,37.5,97,-29.4,1630,29.6,21.4,scrubber_exhaustion
EVA-0044,130,116,21,37.5,97,-32.4,1747,29.6,23.0,scrubber_exhaustion
EVA-0044,135,117,20,37.5,97,-34.2,1916,29.6,21.9,scrubber_exhaustion
EVA-0044,140,117,22,37.5,97,-35.4,2087,29.6,25.3,scrubber_exhaustion
EVA-0044,145,116,23,37.6,98,-34.5,2266,29.6,25.2,scrubber_exhaustion
EVA-0044,150,121,22,37.6,97,-36.5,2543,29.7,26.5,scrubber_exhaustion
EVA-0044,155,114,22,37.6,97,-36.3,2740,29.6,25.6,scrubber_exhaustion
EVA-0044,160,118,23,37.6,97,-39.6,2886,29.6,28.4,scrubber_exhaustion
EVA-0044,165,116,23,37.7,97,-37.9,3108,29.5,28.3,scrubber_exhaustion
EVA-0044,170,124,24,37.7,97,-41.1,3402,29.6,30.3,scrubber_exhaustion
EVA-0044,175,124,24,37.7,97,-40.9,3766,29.7,31.5,scrubber_exhaustion
EVA-0044,180,131,23,37.8,97,-42.6,3895,29.6,33.1,scrubber_exhaustion
EVA-0044,185,130,26,37.8,97,-41.3,4219,29.6,35.7,scrubber_exhaustion
EVA-0044,190,135,26,37.7,97,-44.5,4529,29.6,35.4,scrubber_exhaustion
EVA-0044,195,136,26,37.8,97,-43.6,4831,29.6,37.2,scrubber_exhaustion
EVA-0044,200,145,28,37.9,96,-46.6,5139,29.6,42.3,scrubber_exhaustion
EVA-0044,205,143,28,38.0,96,-46.8,5548,29.6,43.3,scrubber_exhaustion
EVA-0044,210,155,31,38.1,96,-50.1,5866,29.6,49.2,scrubber_exhaustion
EVA-0044,215,147,31,38.0,96,-50.8,6247,29.6,46.5,scrubber_exhaustion
EVA-0044,220,154,31,38.1,96,-51.1,6611,29.6,49.7,scrubber_exhaustion
EVA-0044,225,157,32,38.1,96,-52.8,7014,29.6,52.5,scrubber_exhaustion
EVA-0044,230,159,32,38.2,96,-54.6,7448,29.6,53.8,scrubber_exhaustion
EVA-0044,235,162,34,38.2,96,-57.0,7852,29.6,57.0,scrubber_exhaustion
EVA-0044,240,162,35,38.2,96,-58.1,8325,29.6,56.7,scrubber_exhaustion
EVA-0044,245,164,35,38.3,96,-57.8,8718,29.7,59.2,scrubber_exhaustion
EVA-0044,250,171,36,38.3,95,-58.9,9088,29.7,61.7,scrubber_exhaustion
EVA-0044,255,176,37,38.4,96,-62.5,9625,29.6,62.3,scrubber_exhaustion
EVA-0044,260,184,38,38.4,96,-63.9,10101,29.6,64.0,scrubber_exhaustion
EVA-0044,265,181,40,38.4,96,-65.3,10652,29.5,63.0,scrubber_exhaustion
EVA-0045,0,81,15,37.0,99,-81.7,583,29.7,3.2,seal_leak
EVA-0045,5,83,15,36.9,98,-79.8,711,29.6,4.0,seal_leak
EVA-0045,10,84,16,36.9,98,-80.6,738,29.6,5.4,seal_leak
EVA-0045,15,88,16,36.9,98,-80.3,661,29.5,5.3,seal_leak
EVA-0045,20,85,18,36.9,98,-79.5,697,29.5,6.5,seal_leak
EVA-0045,25,86,18,37.0,99,-77.5,744,29.6,5.7,seal_leak
EVA-0045,30,93,18,37.0,99,-79.0,788,29.6,7.9,seal_leak
EVA-0045,35,97,19,37.1,99,-77.3,780,29.6,9.7,seal_leak
EVA-0045,40,96,19,37.1,99,-77.1,642,29.6,9.1,seal_leak
EVA-0045,45,99,19,37.1,99,-75.0,716,29.5,10.1,seal_leak
EVA-0045,50,91,18,37.1,99,-74.3,762,29.6,8.2,seal_leak
EVA-0045,55,101,19,37.0,98,-76.8,727,29.6,10.7,seal_leak
EVA-0045,60,101,19,37.0,98,-72.5,839,29.5,10.7,seal_leak
EVA-0045,65,97,19,37.2,99,-73.7,842,29.6,11.1,seal_leak
EVA-0045,70,102,19,37.1,98,-71.9,742,29.6,11.3,seal_leak
EVA-0045,75,100,19,37.0,99,-72.5,781,29.6,10.0,seal_leak
EVA-0045,80,100,20,37.1,98,-70.0,764,29.6,12.0,seal_leak
EVA-0045,85,103,19,37.1,98,-66.5,799,29.5,10.7,seal_leak
EVA-0045,90,99,20,37.1,99,-68.5,808,29.6,11.5,seal_leak
EVA-0045,95,93,19,37.1,99,-68.3,870,29.6,8.5,seal_leak
EVA-0045,100,93,18,37.0,98,-67.1,797,29.6,7.2,seal_leak
EVA-0045,105,89,18,37.1,99,-67.6,715,29.5,7.0,seal_leak
EVA-0045,110,98,18,36.9,98,-63.1,753,29.3,9.1,seal_leak
EVA-0045,115,99,17,36.9,98,-63.5,772,29.0,10.0,seal_leak
EVA-0045,120,94,19,36.9,97,-64.2,780,28.8,12.8,seal_leak
EVA-0045,125,102,21,36.8,97,-63.2,807,28.5,17.9,seal_leak
EVA-0045,130,106,20,36.9,96,-60.9,747,28.0,18.1,seal_leak
EVA-0045,135,109,20,36.8,96,-58.8,734,27.6,20.6,seal_leak
EVA-0045,140,114,22,36.8,95,-60.4,737,27.2,26.2,seal_leak
EVA-0045,145,111,22,36.7,94,-56.7,721,26.7,29.0,seal_leak
EVA-0045,150,113,22,36.7,93,-57.1,732,26.3,32.9,seal_leak
EVA-0045,155,116,22,36.5,93,-57.2,720,25.7,35.4,seal_leak
EVA-0045,160,120,22,36.5,91,-55.7,754,25.1,42.4,seal_leak
EVA-0045,165,118,23,36.5,90,-52.1,686,24.6,44.0,seal_leak
EVA-0045,170,127,22,36.4,89,-55.0,695,24.0,48.1,seal_leak
EVA-0045,175,133,23,36.3,88,-53.3,678,23.4,55.9,seal_leak
EVA-0045,180,138,25,36.2,87,-50.4,707,22.7,62.4,seal_leak
EVA-0045,185,138,26,36.1,86,-50.4,665,22.1,66.4,seal_leak
EVA-0045,190,138,26,36.0,85,-50.8,687,21.5,70.6,seal_leak
EVA-0045,195,142,26,35.9,84,-47.9,610,20.8,72.6,seal_leak
EVA-0045,200,146,24,35.8,83,-47.1,627,20.1,73.0,seal_leak
EVA-0045,205,152,26,35.8,82,-47.2,599,19.4,76.5,seal_leak
EVA-0045,210,154,27,35.8,82,-47.6,568,18.6,78.2,seal_leak
EVA-0045,215,155,28,35.8,82,-46.8,582,17.9,78.2,seal_leak
EVA-0046,0,80,17,37.1,98,-61.6,548,29.6,5.7,nominal
EVA-0046,5,80,18,37.0,98,-59.4,627,29.6,5.4,nominal
EVA-0046,10,83,19,37.1,98,-59.7,528,29.5,8.8,nominal
EVA-0046,15,85,19,37.1,98,-61.4,513,29.7,7.8,nominal
EVA-0046,20,93,19,37.1,98,-62.4,655,29.6,11.4,nominal
EVA-0046,25,96,20,37.2,98,-61.7,602,29.5,12.9,nominal
EVA-0046,30,96,21,37.2,98,-63.0,602,29.6,13.9,nominal
EVA-0046,35,101,22,37.2,98,-65.4,624,29.5,14.9,nominal
EVA-0046,40,106,22,37.2,98,-62.5,648,29.6,16.9,nominal
EVA-0046,45,110,22,37.2,98,-62.2,624,29.7,17.6,nominal
EVA-0046,50,110,22,37.3,98,-61.6,680,29.6,18.1,nominal
EVA-0046,55,110,23,37.3,97,-64.2,623,29.5,20.6,nominal
EVA-0046,60,114,23,37.3,98,-63.0,662,29.6,20.7,nominal
EVA-0046,65,120,25,37.3,98,-62.8,585,29.6,22.2,nominal
EVA-0046,70,111,23,37.3,98,-62.8,747,29.6,18.9,nominal
EVA-0046,75,121,24,37.3,98,-62.6,696,29.6,22.6,nominal
EVA-0046,80,116,24,37.3,98,-62.4,743,29.6,21.8,nominal
EVA-0046,85,116,24,37.3,98,-61.8,744,29.6,21.9,nominal
EVA-0046,90,113,23,37.3,98,-60.8,756,29.7,20.4,nominal
EVA-0046,95,118,23,37.3,98,-59.7,741,29.6,21.3,nominal
EVA-0046,100,113,24,37.4,98,-61.6,768,29.6,23.1,nominal
EVA-0046,105,115,23,37.3,97,-60.4,716,29.6,21.4,nominal
EVA-0046,110,115,22,37.2,98,-60.1,716,29.6,18.5,nominal
EVA-0046,115,115,24,37.3,98,-59.6,774,29.6,22.7,nominal
EVA-0046,120,114,24,37.4,98,-60.3,757,29.6,22.2,nominal
EVA-0046,125,110,23,37.3,97,-57.6,861,29.7,19.9,nominal
EVA-0046,130,112,22,37.3,98,-56.4,823,29.6,19.0,nominal
EVA-0046,135,112,23,37.3,97,-56.4,783,29.5,20.9,nominal
EVA-0046,140,110,23,37.3,98,-55.6,813,29.6,20.4,nominal
EVA-0046,145,108,21,37.3,98,-54.3,840,29.6,16.7,nominal
EVA-0046,150,110,21,37.2,98,-52.4,841,29.6,16.3,nominal
EVA-0046,155,107,21,37.3,98,-53.9,865,29.6,16.5,nominal
EVA-0046,160,109,21,37.1,98,-54.1,865,29.6,15.4,nominal
EVA-0046,165,105,21,37.2,98,-52.1,809,29.6,14.9,nominal
EVA-0046,170,101,22,37.3,98,-49.0,784,29.6,16.1,nominal
EVA-0046,175,100,22,37.3,98,-52.0,873,29.6,16.0,nominal
EVA-0046,180,99,21,37.2,98,-49.2,925,29.6,14.4,nominal
EVA-0046,185,97,21,37.1,98,-48.0,893,29.6,11.6,nominal
EVA-0046,190,99,21,37.1,98,-51.7,974,29.6,12.5,nominal
EVA-0046,195,98,21,37.2,98,-47.9,926,29.6,13.7,nominal
EVA-0046,200,99,19,37.2,98,-47.2,998,29.6,12.5,nominal
EVA-0046,205,90,19,37.1,98,-47.8,998,29.6,9.5,nominal
EVA-0046,210,89,19,37.1,98,-47.9,1003,29.6,10.0,nominal
EVA-0046,215,90,19,37.2,98,-47.5,911,29.7,11.0,nominal
EVA-0046,220,87,19,37.1,98,-46.9,975,29.6,8.9,nominal
EVA-0046,225,87,18,37.1,98,-46.7,1039,29.6,8.7,nominal
EVA-0047,0,88,17,36.9,98,-62.7,487,29.6,7.3,nominal
EVA-0047,5,90,17,36.9,98,-62.8,477,29.6,6.4,nominal
EVA-0047,10,85,17,36.9,97,-64.3,592,29.7,7.8,nominal
EVA-0047,15,86,16,37.0,98,-64.5,546,29.5,4.4,nominal
EVA-0047,20,91,17,36.9,98,-62.4,619,29.6,7.3,nominal
EVA-0047,25,90,18,36.9,98,-63.7,595,29.6,8.5,nominal
EVA-0047,30,93,19,36.9,98,-63.2,588,29.6,9.0,nominal
EVA-0047,35,92,19,37.0,97,-66.1,560,29.6,9.6,nominal
EVA-0047,40,98,20,37.0,98,-63.6,639,29.7,11.2,nominal
EVA-0047,45,101,19,36.9,98,-65.4,628,29.6,11.2,nominal
EVA-0047,50,98,19,37.0,98,-65.5,691,29.6,9.9,nominal
EVA-0047,55,104,18,36.9,98,-63.2,630,29.6,11.5,nominal
EVA-0047,60,101,20,36.9,98,-62.7,703,29.6,13.4,nominal
EVA-0047,65,97,20,37.0,98,-62.3,761,29.6,10.0,nominal
EVA-0047,70,99,21,37.0,98,-60.7,712,29.6,11.2,nominal
EVA-0047,75,98,21,37.0,97,-59.7,747,29.6,13.2,nominal
EVA-0047,80,99,18,36.8,98,-58.1,750,29.5,10.7,nominal
EVA-0047,85,100,18,36.9,98,-60.3,822,29.6,9.8,nominal
EVA-0047,90,104,17,37.0,98,-56.0,766,29.6,8.8,nominal
EVA-0047,95,97,20,37.0,98,-54.3,793,29.6,11.0,nominal
EVA-0047,100,101,20,37.0,98,-55.8,772,29.6,11.3,nominal
EVA-0047,105,101,20,37.1,98,-56.1,751,29.6,11.7,nominal
EVA-0047,110,102,19,37.1,98,-54.5,744,29.6,12.0,nominal
EVA-0047,115,105,20,37.1,98,-52.0,868,29.6,13.4,nominal
EVA-0047,120,105,20,37.1,98,-47.7,778,29.5,12.6,nominal
EVA-0047,125,98,20,37.0,97,-48.7,869,29.6,12.3,nominal
EVA-0047,130,102,20,37.0,98,-48.1,867,29.6,11.1,nominal
EVA-0047,135,96,19,37.0,98,-46.7,901,29.7,10.4,nominal
EVA-0047,140,95,18,36.9,98,-46.1,849,29.7,9.8,nominal
EVA-0047,145,99,19,36.9,98,-42.1,849,29.6,10.6,nominal
EVA-0047,150,93,18,36.9,98,-42.0,914,29.6,9.1,nominal
EVA-0047,155,91,17,36.8,98,-38.0,896,29.6,8.8,nominal
EVA-0047,160,86,18,36.8,98,-38.5,867,29.7,8.5,nominal
EVA-0047,165,88,18,36.9,98,-37.1,1022,29.6,9.0,nominal
EVA-0047,170,92,18,36.9,98,-37.3,911,29.6,8.1,nominal
EVA-0048,0,96,17,37.0,98,-53.0,630,29.6,7.1,nominal
EVA-0048,5,88,16,37.0,98,-54.7,610,29.6,4.3,nominal
EVA-0048,10,89,17,37.0,98,-53.5,697,29.5,6.2,nominal
EVA-0048,15,89,16,37.1,99,-56.7,691,29.6,5.4,nominal
EVA-0048,20,95,14,37.0,98,-56.5,714,29.6,4.2,nominal
EVA-0048,25,95,17,37.0,98,-57.6,677,29.6,6.7,nominal
EVA-0048,30,96,16,37.0,98,-58.8,701,29.6,6.2,nominal
EVA-0048,35,98,17,37.0,98,-60.8,615,29.5,7.4,nominal
EVA-0048,40,98,16,37.0,98,-62.9,738,29.6,6.5,nominal
EVA-0048,45,96,18,36.9,98,-64.3,735,29.6,9.5,nominal
EVA-0048,50,102,17,37.1,98,-65.8,689,29.6,8.8,nominal
EVA-0048,55,101,19,37.0,98,-69.3,743,29.6,9.7,nominal
EVA-0048,60,100,17,37.0,98,-67.1,745,29.6,8.4,nominal
EVA-0048,65,104,17,37.0,98,-68.9,845,29.6,9.0,nominal
EVA-0048,70,103,19,37.0,98,-69.4,726,29.6,10.1,nominal
EVA-0048,75,107,18,37.0,98,-71.7,798,29.6,10.3,nominal
EVA-0048,80,109,19,37.2,98,-71.9,742,29.6,13.8,nominal
EVA-0048,85,114,18,37.2,98,-75.4,775,29.6,13.5,nominal
EVA-0048,90,114,19,37.0,99,-76.2,821,29.6,12.4,nominal
EVA-0048,95,111,20,37.1,98,-78.8,808,29.5,13.9,nominal
EVA-0048,100,114,19,37.2,98,-76.9,826,29.6,14.4,nominal
EVA-0048,105,111,19,37.1,98,-78.6,850,29.6,12.6,nominal
EVA-0048,110,110,18,37.2,98,-79.6,822,29.6,12.7,nominal
EVA-0048,115,111,19,37.1,98,-78.8,893,29.7,14.4,nominal
EVA-0048,120,106,20,37.0,98,-80.4,848,29.6,11.6,nominal
EVA-0048,125,112,19,37.1,98,-82.3,866,29.7,12.7,nominal
EVA-0048,130,108,19,37.1,98,-78.1,895,29.6,12.9,nominal
EVA-0048,135,110,21,37.0,98,-81.6,898,29.6,13.8,nominal
EVA-0048,140,110,19,37.0,98,-83.3,925,29.6,12.0,nominal
EVA-0048,145,113,19,37.1,98,-83.1,919,29.6,12.7,nominal
EVA-0048,150,110,19,37.1,98,-82.8,935,29.7,12.2,nominal
EVA-0048,155,112,19,37.1,98,-83.0,908,29.6,13.8,nominal
EVA-0048,160,108,19,37.2,98,-81.3,883,29.6,14.2,nominal
EVA-0048,165,110,20,37.1,98,-83.0,876,29.6,14.1,nominal
EVA-0048,170,109,19,37.2,98,-80.6,874,29.6,13.6,nominal
EVA-0048,175,113,19,37.1,98,-83.2,1037,29.6,13.2,nominal
EVA-0048,180,106,19,37.1,98,-82.0,867,29.6,12.6,nominal
EVA-0048,185,107,19,37.1,98,-80.9,1029,29.5,12.2,nominal
EVA-0048,190,106,18,37.1,98,-80.4,947,29.6,10.8,nominal
EVA-0048,195,97,18,37.1,98,-79.8,1046,29.6,9.9,nominal
EVA-0048,200,98,16,36.9,98,-81.2,902,29.6,7.7,nominal
EVA-0048,205,101,19,36.9,98,-80.2,1000,29.6,10.5,nominal
EVA-0048,210,98,16,37.0,97,-82.5,1084,29.6,8.7,nominal
EVA-0048,215,92,17,37.0,98,-79.1,1060,29.6,5.9,nominal
EVA-0048,220,95,16,36.9,98,-76.7,1021,29.6,6.6,nominal
EVA-0048,225,99,16,36.9,98,-76.1,958,29.6,7.3,nominal
EVA-0048,230,98,17,36.9,98,-76.4,994,29.6,8.2,nominal
EVA-0048,235,98,18,37.0,98,-73.3,1125,29.6,8.2,nominal
EVA-0048,240,92,16,37.0,98,-74.7,1056,29.6,5.5,nominal
EVA-0049,0,84,18,37.0,99,-52.9,815,29.6,5.3,nominal
EVA-0049,5,88,18,36.9,99,-51.7,702,29.6,7.5,nominal
EVA-0049,10,88,17,36.9,98,-54.4,740,29.7,6.1,nominal
EVA-0049,15,93,18,36.9,98,-55.5,839,29.6,8.6,nominal
EVA-0049,20,99,20,37.1,99,-59.2,791,29.6,11.3,nominal
EVA-0049,25,98,20,37.0,98,-61.9,813,29.6,10.3,nominal
EVA-0049,30,103,20,37.0,99,-64.0,880,29.6,11.1,nominal
EVA-0049,35,105,20,37.0,98,-64.6,814,29.6,12.1,nominal
EVA-0049,40,104,19,37.0,98,-64.9,795,29.6,10.6,nominal
EVA-0049,45,110,21,37.1,99,-68.7,813,29.6,14.3,nominal
EVA-0049,50,106,22,37.1,98,-71.8,916,29.6,15.1,nominal
EVA-0049,55,112,23,37.1,98,-73.6,916,29.6,16.6,nominal
EVA-0049,60,113,22,37.1,99,-75.4,888,29.7,15.7,nominal
EVA-0049,65,115,23,37.1,99,-74.9,881,29.6,17.2,nominal
EVA-0049,70,118,21,37.1,98,-77.7,936,29.6,16.5,nominal
EVA-0049,75,116,21,37.1,98,-80.5,1013,29.6,16.5,nominal
EVA-0049,80,114,23,37.1,98,-82.2,939,29.6,17.9,nominal
EVA-0049,85,117,22,37.1,98,-83.4,962,29.6,17.2,nominal
EVA-0049,90,109,21,37.1,98,-84.4,952,29.5,14.4,nominal
EVA-0049,95,107,21,37.1,98,-86.5,1004,29.6,13.8,nominal
EVA-0049,100,105,20,37.0,99,-87.8,1050,29.6,11.9,nominal
EVA-0049,105,102,21,36.9,98,-86.2,1145,29.5,12.1,nominal
EVA-0049,110,102,20,37.0,98,-87.8,1074,29.6,11.3,nominal
EVA-0049,115,95,20,37.0,98,-86.9,1076,29.6,9.6,nominal
EVA-0049,120,95,18,36.9,99,-86.0,1132,29.6,8.9,nominal
EVA-0049,125,94,19,36.9,99,-87.2,1139,29.6,9.3,nominal
EVA-0049,130,94,18,36.9,98,-86.9,1096,29.6,8.1,nominal
EVA-0049,135,92,17,36.9,99,-82.8,1240,29.6,8.3,nominal
EVA-0049,140,87,19,36.9,98,-85.5,1150,29.5,8.5,nominal
EVA-0049,145,92,19,37.0,98,-86.0,1176,29.6,8.5,nominal
EVA-0050,0,94,18,37.0,99,-34.1,487,29.6,7.8,nominal
EVA-0050,5,106,19,37.1,99,-34.4,619,29.6,11.2,nominal
EVA-0050,10,105,19,37.1,98,-32.3,530,29.6,11.6,nominal
EVA-0050,15,108,20,37.1,99,-29.3,616,29.6,12.3,nominal
EVA-0050,20,106,17,37.0,99,-37.3,567,29.6,9.4,nominal
EVA-0050,25,110,21,37.2,99,-36.5,677,29.6,15.7,nominal
EVA-0050,30,108,21,37.1,99,-39.9,622,29.6,14.4,nominal
EVA-0050,35,112,20,37.1,99,-44.6,632,29.6,13.7,nominal
EVA-0050,40,109,19,37.2,99,-49.3,665,29.6,13.3,nominal
EVA-0050,45,109,20,37.2,99,-54.0,695,29.6,14.6,nominal
EVA-0050,50,106,19,37.2,98,-59.6,760,29.6,12.5,nominal
EVA-0050,55,97,19,37.1,99,-64.0,767,29.6,10.4,nominal
EVA-0050,60,103,18,37.1,99,-69.4,737,29.6,10.3,nominal
EVA-0050,65,99,20,37.0,98,-70.3,807,29.5,10.4,nominal
EVA-0050,70,98,17,37.0,99,-76.1,779,29.6,6.9,nominal
EVA-0050,75,95,17,37.0,99,-77.3,881,29.5,7.1,nominal
EVA-0050,80,93,15,36.9,99,-79.8,912,29.5,4.7,nominal
EVA-0050,85,85,15,37.0,99,-77.9,895,29.6,3.4,nominal
EVA-0050,90,84,15,36.9,99,-76.9,931,29.6,3.8,nominal
EVA-0050,95,85,16,36.8,99,-75.0,1019,29.6,5.7,nominal
EVA-0051,0,97,14,37.2,99,-75.8,743,29.6,7.2,heater_failure
EVA-0051,5,99,15,37.2,99,-73.8,788,29.6,7.3,heater_failure
EVA-0051,10,101,16,37.1,99,-72.2,708,29.6,7.9,heater_failure
EVA-0051,15,101,16,37.1,99,-71.9,804,29.6,8.1,heater_failure
EVA-0051,20,105,17,37.0,99,-73.7,847,29.7,8.6,heater_failure
EVA-0051,25,99,16,36.9,99,-76.0,915,29.6,8.6,heater_failure
EVA-0051,30,107,17,37.0,99,-71.5,859,29.6,9.4,heater_failure
EVA-0051,35,111,16,36.8,99,-72.9,824,29.6,12.0,heater_failure
EVA-0051,40,108,18,36.8,99,-71.0,805,29.5,12.8,heater_failure
EVA-0051,45,112,17,36.9,98,-70.6,962,29.6,11.5,heater_failure
EVA-0051,50,112,17,36.8,99,-70.5,930,29.6,13.0,heater_failure
EVA-0051,55,111,19,36.9,99,-69.9,914,29.6,13.1,heater_failure
EVA-0051,60,113,18,36.7,99,-70.7,859,29.5,14.4,heater_failure
EVA-0051,65,109,18,36.7,99,-70.4,908,29.6,14.2,heater_failure
EVA-0051,70,113,18,36.6,99,-71.3,996,29.6,16.4,heater_failure
EVA-0051,75,109,18,36.4,99,-71.6,1001,29.6,17.6,heater_failure
EVA-0051,80,118,17,36.1,99,-74.0,915,29.5,22.7,heater_failure
EVA-0051,85,118,17,35.9,99,-76.1,1048,29.6,24.4,heater_failure
EVA-0051,90,113,17,36.1,99,-72.2,967,29.6,22.0,heater_failure
EVA-0051,95,119,16,35.8,99,-75.8,1116,29.6,25.5,heater_failure
EVA-0051,100,115,17,35.7,99,-75.2,1082,29.6,26.8,heater_failure
EVA-0051,105,107,13,35.2,99,-78.1,1069,29.6,28.8,heater_failure
EVA-0051,110,107,13,35.2,99,-77.1,1152,29.6,28.3,heater_failure
EVA-0051,115,82,9,34.5,98,-82.0,1141,29.6,26.3,heater_failure
EVA-0051,120,86,10,34.6,98,-80.4,1202,29.6,27.0,heater_failure
EVA-0052,0,82,16,37.4,98,-37.2,474,29.6,8.7,nominal
EVA-0052,5,83,16,37.4,98,-36.8,532,29.6,7.8,nominal
EVA-0052,10,78,16,37.4,98,-37.2,531,29.5,7.4,nominal
EVA-0052,15,79,15,37.3,98,-33.7,597,29.5,7.0,nominal
EVA-0052,20,86,17,37.5,98,-36.1,514,29.7,11.0,nominal
EVA-0052,25,83,17,37.5,98,-34.4,658,29.6,10.6,nominal
EVA-0052,30,96,17,37.5,98,-36.1,635,29.6,13.8,nominal
EVA-0052,35,99,19,37.5,98,-33.2,580,29.6,15.4,nominal
EVA-0052,40,92,19,37.4,98,-35.7,682,29.7,13.8,nominal
EVA-0052,45,92,18,37.5,98,-34.4,577,29.7,13.8,nominal
EVA-0052,50,95,18,37.4,98,-35.5,633,29.6,13.5,nominal
EVA-0052,55,91,18,37.6,98,-35.0,577,29.6,14.1,nominal
EVA-0052,60,98,19,37.5,98,-36.3,729,29.6,16.2,nominal
